# Dungeon/InfiniteCorridorAbyssSkill/BP

#author("2016-06-13T04:56:56+00:00","","")
**タタラベ系 [#if020c93]

***スキル早見表　タタラベ [#t320db57]
|~名称|~進行PT|~狩りPT|~コメント|h
|[[機械修理キット作成>Skill/Machinery/Explanation#ttrbsyuri]]||||
|[[機械知識>Skill/Machinery/Explanation#o0c9b81d]]||||
|[[パイロットマスタリー>Skill/Machinery/Explanation#o12ceb39]]||||
|[[ロボット回復力上昇>Skill/Machinery/Explanation#scb9c81d]]||||
|[[ロボットHP上昇>Skill/Machinery/Explanation#x38f78da]]||||
|[[アンチモブミサイル>Skill/Machinery/Explanation#x3125472]]||||
|[[ロボット命中力上昇>Skill/Machinery/Explanation#x4b75915]]||||
|[[ロボット防御力上昇>Skill/Machinery/Explanation#of634630]]||||
|[[チャフ>Skill/Machinery/Explanation#ne26d0af]]||||
|[[ロボット回避力上昇>Skill/Machinery/Explanation#wf5364b4]]||||
|[[ロボット攻撃力上昇>Skill/Machinery/Explanation#cd1d37e3]]||||
|[[自爆>Skill/Machinery/Explanation#if5c849d]]||||
|[[ベイルアウト>Skill/Machinery/Explanation#na13506e]]|◯|◯|若干だが移動速度が速くなる。使いこなせるようになれば設置系スキルや範囲攻撃の回避にも使える。|
|[[オーバーラン>Skill/Machinery/Explanation#b1b78b0a]]||||
|[[ミサイル一斉発射>Skill/Machinery/Explanation#dab34b28]]||||
|[[チルレーザー>Skill/Machinery/Explanation#laa79ef5]]||||
|[[メンテナンス>Skill/Machinery/Explanation#d7e8ab00]]||||
|[[ECM>Skill/Machinery/Explanation#sad38c98]]|◎|△|設置枠を使わず敵を妨害できる。狩りでは混乱が邪魔になることがあるので使用場面を選ぶ。|
|[[火炎放射>Skill/Machinery/Explanation#g89bd293]]||||
|[[オーバーチューン>Skill/Machinery/Explanation#pcf8175e]]|☆|☆|ロボの性能を底上げする。&br;劇的な性能向上は望めないがノーリスクで性能アップが可能なので維持したい。|
|[[スパークボール>Skill/Machinery/Explanation#i2663ba9]]||||
|[[ラビッジカノン>Skill/Machinery/Explanation#x79285ee]]|◎|◎|設置枠を潰さない火力スキル。まぶしい。|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

***スキル早見表　マエストロ [#y530ce43]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[武具強化>Skill/Maestro/Explanation#reino1]]||||
|[[ATKコミュニオン>Skill/Maestro/Explanation#reino2]]|☆|☆|物理アタッカーの火力が向上する。進行でも狩りでも便利。|
|[[マエストロ>Skill/Maestro/Explanation#reino3]]|☆|☆|2足歩行ロボを使用するなら必須。|
|[[潜在・武器強化>Skill/Maestro/Explanation#reino4]]||||
|[[マニューバー・アタッカー>Skill/Maestro/Explanation#reino6]]|☆|☆|リミットイクシード用の性能底上げに。|
|[[マニューバー・ディフェンス>Skill/Maestro/Explanation#reino7]]|☆|☆|同上。奈落では硬さが求められるのでアタッカーよりも優先度は高い。|
|[[マニューバー・スピード>Skill/Maestro/Explanation#reino7]]|◯|◯|同上。攻撃スピードが向上するが、スキル詠唱速度に影響しないため優先度は低い。&br;回避が大幅に上昇するため、AGIを振っていれば400F前後まで回避できる攻撃も多い。|
|[[ウエポンエンハンス>Skill/Maestro/Explanation#reino8]]|△|△|固有アイコンを持つATK上昇のため、他のATKバフ等と共存が可能。憑依する場合は使用しても良いかもしれない。|
|[[ロックフォール>Skill/Maestro/Explanation#reino9]]|◎|△|土属性版アクアウェーブ。A.SPD依存。&br;PTが壊滅しかけた時や、足止め等、時間稼ぎをしたい時に有用。|
|[[サテライト>Skill/Maestro/Explanation#reino10]]|◯|×|同時に4体の小型ロボットを召喚する。囲み補正を乗せることができる。|
|[[レールガン>Skill/Maestro/Explanation#reino11]]|◎|◎|2足歩行ロボ限定の長射程・高倍率スキル。&br;固有ディレイが長く、火力スキルとして扱うには難があるが長射程を生かして釣りスキルとして使える。|
|[[リミットイクシード>Skill/Maestro/Explanation#u001f7d3]]|☆|☆|2足歩行ロボの性能を劇的に向上させる。デメリットの小さいLv1、能力上昇率の高いLv5を使い分けよう。&br;ヴァニッシュメントを持つ敵がいる場合は、あえて自分からバフを消されに行くことでオーバーヒート状態を消すことも可能。&br;モーモーエンペラー・ナイアーラトテップ・ダゴン等の取り巻き隔離ではヴァニッシュメントでバフを消されるためLv5を常用しやすい。&br;奈落階層ではキャンプに移動してオーバーヒートの解除ができない点に注意。|
|[[ジャンクスロー>Skill/Maestro/Explanation#mf23b6dc]]|◎|◎|硬直、スロウ、混乱、沈黙、スタンを与える設置攻撃。&br;奈落階層では基本、プレッシャーやアビスを使用した狩りが一般的なため設置枠が競合して出番は少ない。&br;しかし拘束力が高いためPTが壊滅しかけた時の時間稼ぎとしては非常に優秀。もちろん、PTにプレッシャーやアビスが無い場合の代替としても使用できる。|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

**ファーマー系 [#w9a39729]

***スキル早見表　ファーマー [#acc70968]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[栽培>Skill/Farmer/Explanation#Cultivation]]|×|×|5分で枯れるので案山子の代わりは難しい|
|[[最大HP上昇>Skill/Farmer/Explanation#y8a75dd1]]|☆|☆||
|[[最大SP上昇>Skill/Farmer/Explanation#b4786f3b]]|△|△||
|[[HP回復率上昇>Skill/Farmer/Explanation#kfc71eee]]|☆|☆||
|[[植物知識>Skill/Farmer/Explanation#aa554f87]]|◯|×|アルラウーンを倒せるなら|
|[[鑑定>Skill/Farmer/Explanation#cb00d872]]|×|×|真装備|
|[[メイスマスタリー>Skill/Farmer/Explanation#zcac97ea]]|×|×|あえてこちらを持つ意味は無い|
|[[SP回復率上昇>Skill/Farmer/Explanation#r108ad04]]|△|△||
|[[木材知識>Skill/Farmer/Explanation#u413c2b9]]|×|×||
|[[ブロウ>Skill/Farmer/Explanation#zb42d446]]|×|×||
|[[アックスマスタリー>Skill/Farmer/Explanation#ib623c9b]]|△|△|ATKはほぼ無意味だが命中も上がる|
|[[料理>Skill/Farmer/Explanation#ld07027a]]|×|×||
|[[キャンプ>Skill/Farmer/Explanation#i0715217]]|×|×|奈落では使用不可|
|[[木材加工>Skill/Farmer/Explanation#l0694d05]]|×|×||
|[[焚き火>Skill/Farmer/Explanation#z367888a]]|×|×||
|[[アイテム精製>Skill/Farmer/Explanation#y416963f]]|×|×||
|[[斧命中率上昇>Skill/Farmer/Explanation#md0483f3]]|◯|◯|高DEXでは60前後上昇するためファランクスを使うなら|
|[[園芸>Skill/Farmer/Explanation#qfce336e]]|×|×||
|[[裁縫>Skill/Farmer/Explanation#vfb8f8a9]]|×|×||
|[[グラストラップ>Skill/Farmer/Explanation#p6659e37]]|×|×||
|[[バニシングブロウ>Skill/Farmer/Explanation#xfabb92a]]|△|×|敵の位置調整に有効|
|[[木製品修理キット作成>Skill/Farmer/Explanation#d99f552c]]|×|×||
|[[お得意様倉庫>Skill/Farmer/Explanation#otokuisama]]|×|×||
|[[ピットトラップ>Skill/Farmer/Explanation#ie2f04e5]]|×|×|手間がかかるがファーマー系スキルでは成功率、持続は優秀|
|[[衣服修繕キット作成>Skill/Farmer/Explanation#dff43f24]]|×|×||
|[[弓製造>Skill/Farmer/Explanation#dff43f25]]|×|×||
|[[ヒーリングツリー>Skill/Farmer/Explanation#i78be735]]|×|×|デコイやリフ壁妨害に使えなくもない|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

***スキル早見表　アルケミスト [#bea2d67a]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[フードファイター>Skill/Alchemist/Explanation#j1a7dde0]]|◯|◯|サンドイッチ系など評価の上がったアイテムもあるのであって損はない|
|[[ファランクス>Skill/Alchemist/Explanation#ka7a7ecf]]|◎|◎|硬直効果は優秀。アビスやプレッシャーで敵を纏める場面も多いので、範囲であることも活きやすい。が射程１な事には注意&br;階層が深くなるにつれ硬直の成功率が下がる。|
|[[ゴー!>Skill/Alchemist/Explanation#l1ac127f]]|△|△|パートナーを敵に向かわせたい時に。150F以下ならばモンスターテイミングしたMOBを攻撃させる際に使える。|
|[[ツーハンドアックスマスタリー>Skill/Alchemist/Explanation#d3dfefd1]]|×|×||
|[[植物分析>Skill/Alchemist/Explanation#x0eee7a0]]|×|×|ボスと知識の関係は要検証。ただ、ディレイがやや長い|
|[[戻れ! >Skill/Alchemist/Explanation#d2da867a]]|×|×||
|[[フードスロー>Skill/Alchemist/Explanation#s1235630]]|△|△||
|[[ポーション効果上昇>Skill/Alchemist/Explanation#na793cad]]|◯|◯||
|[[ファーストエイド>Skill/Alchemist/Explanation#x742c49b]]|△|△||
|[[木材分析>Skill/Alchemist/Explanation#z69654a2]]|×|×|奈落に対象は存在しない|
|[[植物系ダメージ上昇>Skill/Alchemist/Explanation#y29c36c6]]|△|×|進行なら対応するMOBこそいるが、自身が火力を発揮するのは極めて難しいのが現状|
|[[薬品作成>Skill/Alchemist/Explanation#j34112a4]]|×|×||
|[[プラントポイズン>Skill/Alchemist/Explanation#f2450d12]]|×|×||
|[[硬質化>Skill/Alchemist/Explanation#ocdbf877]]|×|×||
|[[アタックアシスト>Skill/Alchemist/Explanation#i4e1214e]]|-|-|憑依するなら☆|
|[[ローズウィップ>Skill/Alchemist/Explanation#eefb27ee]]|×|×||
|[[プラントヒーリング>Skill/Alchemist/Explanation#tc0c214b]]|×|×||
|[[クリティカルアシスト>Skill/Alchemist/Explanation#n999bf8b]]|×|×||
|[[ディレイボム>Skill/Alchemist/Explanation#f5fb4e6f]]|×|×||
|[[錬金術師の魂>Skill/Alchemist/Explanation#b4b9176b]]|×|×|憑依するなら☆|
|[[植物授業>Skill/Alchemist/Explanation#i8bda60c]]|×|×||
|[[農夫の鼻>Skill/Alchemist/Explanation#c4996d01]]|×|×||
|[[強化成功率上昇(魔力)>Skill/Alchemist/Explanation#vdcc2a9e]]|×|×||
|[[根性>Skill/Alchemist/Explanation#d5w56azw]]|×|×||
|[[薬品投擲>Skill/Alchemist/Explanation#yg89aa2r]]|△|△|設置妨害に。状態異常成功率はかなり低め。|
|[[ダストエクスプロージョン>Skill/Alchemist/Explanation#dstex50d]]|△|△||
|[[ケミカルプラント>Skill/Alchemist/Explanation#o947ff63]]|×|×|敵の回避率の影響を受けないなど利点もあるが、それを差し引いても火力が追いついてないか|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

***スキル早見表　マリオネスト [#g95d7adc]
-枠の関係上、マリオネット関係のスキルは、マリオネットを使うという前提で評価してます
※マスタリー前提でも憑依3つに比べると耐久が落ちることが多いので基本的には推奨されません

|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[マリオネット製造>Skill/Marionest/Explanation#qef6a5fe]]|×|×||
|[[精霊・マリオネットダメージ上昇>Skill/Marionest/Explanation#v6171826]]|△|×|進行なら対応するMOBこそいるが、自身が火力を発揮するのは極めて難しいのが現状|
|[[マリオネットマスタリー>Skill/Marionest/Explanation#f519b1f9]]|☆|☆|耐久も上がるのでマリオネットを使うのであれば必須|
|[[マリオネット召喚>Skill/Marionest/Explanation#z2e6cf1b]]|◯|×|タイニーは意外な敵に状態異常を入れられる事があるが、ある程度の階層を超えると召喚の耐久が追いついてない|
|[[インソウル>Skill/Marionest/Explanation#kb828bea]]|◯|×|マリオネット召喚を使うのであれば必須|
|[[マリオネットオーバーロード>Skill/Marionest/Explanation#p09ecda7]]|◯|◯||
|[[モンスターテイミング>Skill/Marionest/Explanation#ybca254e]]|×|×|他の即死スキル同様150F以降では無効になったため不要。|
|[[複合魔法（クラッグシャワー・サンドトルネード・ブレイジングトルネード・ミストバーニング）>Skill/Marionest/Explanation#y00a18af]]|△|×|リフレクション剥がしに使えるかも|
|[[クリエイトフィギュア>Skill/Marionest/Explanation#i1cb6a98]]|×|×||
|[[パペット>Skill/Marionest/Explanation#r3e18aa2]]|◎|◎|ディスチャージと選択、AGI振ってるならこっち&br;DC可能のためパートナーや他プレイヤーにDCをもらえる場合はこちらのほうが連射力は高い。|
|[[マネージマスタリー>Skill/Marionest/Explanation#s0c6b261]]|☆|☆||
|[[マリオネットハーモニー>Skill/Marionest/Explanation#s0c6b261]]|△|△||
|[[チェンジマリオネット>Skill/Marionest/Explanation#e9a3635c]]|◯|◯||
|[[マリオネットディスチャージ>Skill/Marionest/Explanation#ded278b7]]|◎|◎|パペットと選択、DEX振ってるならこっち|
|[[フォーティファイ>Skill/Marionest/Explanation#d63914e6]]|◯|×|これを取得しても、深い層では耐久が追いつかないか|
|[[マリオネットキング召喚（火・水・土・風）>Skill/Marionest/Explanation#ga3fa847]]|△|×|土は範囲混乱としても撃てるが、クールタイムでない限りネガティブハーヴェスト推奨|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

***スキル早見表　ハーヴェスト [#wee84aff]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[武具融合>Skill/Harvest/Explanation#CombinationEquipment]]|×|×||
|[[PAYLコミュニオン>Skill/Harvest/Explanation#PaylCommunion]]|×|×|ヘイト集めにはなる|
|[[ハーヴェスト>Skill/Harvest/Explanation#Harvest]]|☆|◎|雑魚敵ですら、異様に火力が高いためなるべくかけたいが、固有ディレイには注意。深いフロアになるとほとんど効果が無くなる|
|[[潜在・防具強化>Skill/Harvest/Explanation#EnhancedArmorPotential]]|×|×||
|[[ネガティブハーヴェスト>Skill/Harvest/Explanation#NegativeHarvest]]|☆|◎|敵の状態異常耐性を無視して状態異常を付与できるスキル。前提として敵がハーヴェスト状態である必要がある。&br;Lvによって付与できる状態異常が異なるため状況に応じて打ち分けしよう。&br;ボス属性相手ですら耐性を無視できるが効果時間は大幅に短くなる。長い固有ディレイに注意|
|[[武具融合分解>Skill/Harvest/Explanation#skill1]]|×|×||
|[[黒薔薇の棘>Skill/Harvest/Explanation#skill2]]|☆|◯|進行では、雑魚敵からですら即死レベルの攻撃が飛んでくるため維持が必須に近い|
|[[プリックルシード>Skill/Harvest/Explanation#PrickleSeed]]|◯|×|火力は期待できないが、追加効果の毒や囲み補正が活きる事も|
|[[クリエイトネコグルミ>Skill/Harvest/Explanation#CreateNekogurumi]]|◯|×|レベル2は大暴れして余計なタゲを取ってしまうことも多いので他のレベル推奨|
|[[ツイステッドプラント>Skill/Harvest/Explanation#PlantParasitism]]|☆|☆|HPを肩代わりする蔦を巻く。HPと同じ分だけ肩代わりするため実質的にHPが2倍になる。&br;ただし、スキルは単体指定・上書き不可であるためPT全体に常時維持するのは困難。&br;耐久に不安のあるプレイヤーや、敵の攻撃にさらされやすいプレイヤーを選んで使用してあげよう。|
|[[ハーヴェストマスター>Skill/Harvest/Explanation#HarvestMaster]]|☆|☆|ハーヴェストやネガティブハーヴェストの使用頻度が高いため習得しておきたい|
|[[ヤドリギショット>Skill/Harvest/Explanation#MistletoeShot]]|◯|◯|回復効果自体は優秀なのだが、深い層になってくるとそれを活かすのが難しいか|
|[[プラントエッジ>Skill/Harvest/Explanation#PlantEdge]]|×|×|属性が乗らず火力も控えめであり、設置枠を使うことから使える場面は少ない。|

**レンジャー系 [#g86c4a1f]

***スキル早見表　レンジャー [#h9e6a134]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[ビバーク>Skill/Ranger/Explanation#n169b369]]|◯||待機時間にリージョンビバークとセット使用することでソリコパートナーのMP回復ができる。|
|[[最大HP上昇>Skill/Ranger/Explanation#n163056f]]|☆|☆|Stは耐久力が求められるので必須。|
|[[最大SP上昇>Skill/Ranger/Explanation#wd28207e]]|△→◯||500F以降はスタミナテイクのピレッジでSP吸収ができなくなるため評価が上がる。|
|[[HP回復率上昇>Skill/Ranger/Explanation#ab7a5cd3]]|☆|☆|タマゴサンドをよくかじるのでフードファイターと共に取っておいた方がいい。|
|[[昆虫知識>Skill/Ranger/Explanation#t715e357]]|△||ボスドロップ用。採取授業と知識の書もセットで。進行PTで使う場合は事前に確認を取ったほうがいい。|
|[[ショートソードマスタリー>Skill/Ranger/Explanation#fe2cfbca]]|×||鞭を使っての敵封じや敵隊列整形がメインの仕事になるため短剣の使用機会は少ない。|
|[[鑑定>Skill/Ranger/Explanation#wcfed7cb]]|△||真装備が出たときに使う程度。|
|[[メイスマスタリー>Skill/Ranger/Explanation#wdfd798c]]|×|||
|[[ブロウ>Skill/Ranger/Explanation#o003ee92]]|×|||
|[[SP回復率上昇>Skill/Ranger/Explanation#x8ad14d9]]|△→◎||スタミナテイクでSPを自給できるため基本的には不要。500F以降ではダメージを与えることが困難になるため◎|
|[[鳥知識>Skill/Ranger/Explanation#t0b4d734]]|△|||
|[[キャンプ>Skill/Ranger/Explanation#da6e7b0e]]|×|||
|[[ピットトラップ>Skill/Ranger/Explanation#if386262]]|×||スリップトラップで十分|
|[[焚き火>Skill/Ranger/Explanation#z3f0bb80]]|×|||
|[[動物知識>Skill/Ranger/Explanation#f140de04]]|△|||
|[[アイテム精製>Skill/Ranger/Explanation#oc203bb5]]|×|||
|[[短剣命中率上昇>Skill/Ranger/Explanation#n28b9511]]|×|||
|[[水中生物知識>Skill/Ranger/Explanation#fc78c7ed]]|△|||
|[[グラストラップ>Skill/Ranger/Explanation#r9379fa3]]|×|||
|[[バニシングブロウ>Skill/Ranger/Explanation#ad5ada3e]]|◎||アヴァドンスコーピオの津波やダゴンの眷属はボスを角に押し込むと不発する。この作戦を採る場合はキャッチでは角に移動できないのでこちらを使うとよい。|
|[[宝箱知識>Skill/Ranger/Explanation#qef01c1a]]|？||報酬部屋の宝箱に効果があるのか不明|
|[[お得意様倉庫>Skill/Ranger/Explanation#otokuisama]]|×|||
|[[革製品補修キット作成>Skill/Ranger/Explanation#ddf3251a]]|×|||
|[[開錠>Skill/Ranger/Explanation#na91f059]]|×|||
|[[スローダート>Skill/Ranger/Explanation#ube5e172]]|×|||
|[[スリップトラップ>Skill/Ranger/Explanation#dc1306c2]]|☆||ボス属性にも硬直が発生するためボスの行動抑制の要。&br;キャッチと組み合わせてスリップトラップ上に敵を乗せ続ける”バナナキャッチ”は必須テクニック&br;他にもアビスの中心に重ねる、移動中の進路上に並べて敵の追撃を妨害する、といった様々使い方がある。&br;また壁罠設置系のためリフレクションウォールの長時間妨害もできる。|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

***スキル早見表　エクスプローラー [#c5822320]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[フードファイター>Skill/Explorer/Explanation#food]]|◎→☆|◎|タマゴサンドの回復力底上げに。356バクではサンドをケチるために、406ありたまでは安定化のために必須|
|[[ゴー！>Skill/Explorer/Explanation#go]]|×|||
|[[ケイブビバーク>Skill/Explorer/Explanation#keibubiba]]|◯||リージョンとセットで。ビバークと選択取得推奨。|
|[[戻れ！>Skill/Explorer/Explanation#modore]]|×|||
|[[バーベッドトラップ>Skill/Explorer/Explanation#zba47462]]|×|||
|[[ファーストエイド>Skill/Explorer/Explanation#first]]|×||他人の回復は各自、もしくは回復職に任せよう。自分はタマゴサンドをかじったほうがいい。|
|[[昆虫分析>Skill/Explorer/Explanation#kontyu]]|△|||
|[[ファングアタック>Skill/Explorer/Explanation#fangu]]|×|||
|[[バンジステーク>Skill/Explorer/Explanation#zba47462]]|×|||
|[[鳥分析>Skill/Explorer/Explanation#tori]]|△|||
|[[遠吠え>Skill/Explorer/Explanation#tooboe]]|×|||
|[[アタックアシスト>Skill/Explorer/Explanation#atack]]|×or☆||憑依するなら☆。しないなら不要。|
|[[挟撃>Skill/Explorer/Explanation#kyougeki]]|×|||
|[[動物分析>Skill/Explorer/Explanation#animal]]|△|||
|[[クリティカルアシスト>Skill/Explorer/Explanation#critical]]|×|||
|[[ケイブハイディング>Skill/Explorer/Explanation#keibuhaido]]|◎||半壊時の仕切りなおしに。201F以降は見破られる。&br;ボス部屋では取り巻きが透視を持たないため、ボスにだけ発見されつつ取り巻きのタゲを切れる。取り巻き隔離時に非常に便利。|
|[[探険家の魂>Skill/Explorer/Explanation#bouken]]|×or☆||憑依するなら。|
|[[採取授業>Skill/Explorer/Explanation#saisyuu]]|△||知識とセットで。ボスドロップ狙いの時に使う程度。|
|[[餌まき>Skill/Explorer/Explanation#esamaki]]|×|||
|[[罠ダメージ上昇>Skill/Explorer/Explanation#wana]]|×|||
|[[強化成功率上昇(命)>Skill/Explorer/Explanation#kyouka]]|×|||
|[[根性>Skill/Explorer/Explanation#konjou]]|×|||
|[[死んだふり>Skill/Explorer/Explanation#huri]]|△→×||201F以降は見破られる。ケイブハイディングで十分。|
|[[目潰し>Skill/Explorer/Explanation#tubusi]]|×|||
|[[スタミナテイク>Skill/Explorer/Explanation#sptake]]|☆→×|◎|物理攻撃職、特にGlのジリオンブレイド連携はこれがないとSPが回らない。600F以降ではほとんどのダメージが0ダメージのためSPを回復できなくなる。356バク406アリタマ共にあると火力が喜ぶ|
|[[ファシネイションボックス>Skill/Explorer/Explanation#fnbox]]|△||スリップトラップは他者から見えないため、スリップトラップを置いた箇所を示すために配置するとアビス使用者と連携を取りやすい。|
|CENTER:~名称|~進行PT|~狩りPT|CENTER:~コメント|f

***スキル早見表　トレジャーハンター [#zc3297aa]
|~名称|~進行PT|~狩りPT|~コメント|h
|LEFT:|CENTER:|CENTER:|LEFT:|c
|[[罠発見>Skill/Treasurehunter/Explanation#tre1]]|×||フロアに設置されているトラップには効果がない。&br;他プレイヤーの使用したスリップトラップをできるためストライダーが複数いる場合にはあると便利。&br;また、エフェクトが目立つため場所を示す際（アビス使用者にスリップトラップの位置を伝達する等）にも使える。|
|[[罠解除>Skill/Treasurehunter/Explanation#tre2]]|×||フロアに設置されているトラップを解除することはできない。&br;配置に失敗したスリップトラップの解除や同じ場所にスリップトラップを再配置したいときに使える。|
|[[暗号解除>Skill/Treasurehunter/Explanation#tre3]]|×|||
|[[ウィップマスタリー>Skill/Treasurehunter/Explanation#tre4]]|☆→×||鞭の引き寄せを発生させるには命中することが前提となるため命中を補えるパッシブは取得しておきたい。&br;ダメージ0確定かつ「命中判定＝全MISS」となる600F以降では無意味。|
|[[バックラッシュ>Skill/Treasurehunter/Explanation#tre5]]|△||敵に攻撃が命中する段階ではキャッチ連打で単体硬直は十分。&br;敵の攻撃が当たりにくくなる400F後半以降ならば、必中という点を生かして単体の敵を止めるときに使える。|
