# PetList/NormalDogTiny

RIGHT:&edit(PetList/NormalDogTiny,noicon){犬系ペット～タイニー系ペットを編集};

**犬系ペット [#group-dog]
***わんわん [#wanwan]
|CENTER:128|CENTER:100|CENTER:100|CENTER:60|CENTER:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/BlackTan.jpg,nolink,128x128);|エクスプローラー|HP:400&br;ATK:39&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#a0a0a0){A.SPD:-};&br;&color(#a0a0a1){C.SPD:-};&br;&color(#a0a0a2){C.AVOID:-};&br;&color(#a0a0a3){RCV:100};&br;&color(#a0a0a4){M.RCV:-};&br;&color(#a0a0a5){S.RCV:-};|&color(#f00000){+1800};&br;&color(#000001){+117};&br;&color(#000002){+40};&br;&color(#f00000){+120};&br;&color(#f00000){+83};&br;&color(#000005){+105};&br;&color(#000006){+36};&br;&color(#000007){+121};&br;&color(#000008){+150};&br;&color(#00000b){+76};&br;&color(#00000a){+60};&br;&color(#00000b){+60};&br;&br;&color(#a0a0a0){+0};&br;&color(#a0a0a1){+0};&br;&color(#a0a0a2){+0};&br;&color(#a0a0a3){+0};&br;&color(#a0a0a4){+0};&br;&color(#a0a0a5){+0};|動物系ペット。丸い眉毛（？）が可愛いブラックタンです。可愛さに似合わずエクスプローラーの命令スキルで戦闘にも力を発揮します。&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り&br;MP50&br;SP80&br;DEF(%)14&br;MDEF(%)10&br;&br;【入手法】&br;1.イストー岬のペットショップ（民家のママさん）が、78,000Gで販売。&br;2.各種イベントの賞品&br;&br;関連項目：[[キチン集めについて>Pet#a0f2eeb1]]|

***おめかしブラックタン [#omekashi-blacktan]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/OmekashiBlackTan.jpg,nolink,128x128);|エクスプローラー|HP:400&br;ATK:59&br;M.ATK:24&br;DEF:51&br;M.DEF:20&br;S.HIT:52&br;L.HIT:18&br;M.HIT:57&br;S.AVOID:75&br;L.AVOID:36&br;M.RST:27&br;CRITICAL:30&br;&br;&color(#a0a0a0){A.SPD:-};&br;&color(#a0a0a1){C.SPD:-};&br;&color(#a0a0a2){C.AVOID:-};&br;&color(#a0a0a3){RCV:100};&br;&color(#a0a0a4){M.RCV:-};&br;&color(#a0a0a5){S.RCV:-};|&color(#f00000){+1950};&br;&color(#000001){+138};&br;&color(#000002){+46};&br;&color(#f00000){+110};&br;&color(#f00000){+66};&br;&color(#000005){+105};&br;&color(#000006){+36};&br;&color(#000007){+121};&br;&color(#000008){+150};&br;&color(#00000b){+76};&br;&color(#00000a){+60};&br;&color(#00000b){+60};&br;&br;&color(#a0a0a0){+0};&br;&color(#a0a0a1){+0};&br;&color(#a0a0a2){+0};&br;&color(#a0a0a3){+0};&br;&color(#a0a0a4){+0};&br;&color(#a0a0a5){+0};|動物系ペット。ブラックタンのチェンジ後です。&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り&br;MP50&br;SP80&br;DEF(%)19&br;MDEF(%)15&br;&color(#a0a0ac){※ユニオン時はコンセントレートのキューブ無し};&br;&br;【使用スキル】&br;ファングアタック：対象にダメージ倍率300％？の物理攻撃&br;遠吠え：対象を一定時間スタンさせる&br;コンセントレート：ペット自身のS.HITを上昇させる&br;&br;【入手法】&br;1回以上転生したブラックタンを装備した状態でガブリエルぼうや（タイニーアイランド）に話しかける。&br;レンジャー系の場合は転生していなくてもいい。&br;費用としてタイニーメダルが１個必要。&br;&color(#a0a0ac){※左の数値は転生なしでのカンストです};|

***ココア [#cocoa]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/Cocoa.jpg,nolink,128x128);|エクスプローラー|HP:400&br;ATK:39&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#a0a0a0){A.SPD:-};&br;&color(#a0a0a1){C.SPD:-};&br;&color(#a0a0a2){C.AVOID:-};&br;&color(#a0a0a3){RCV:100};&br;&color(#a0a0a4){M.RCV:-};&br;&color(#a0a0a5){S.RCV:-};|((4/21修正、ATK+122→121、DEF+99→98、S.HIT+109→108、S.AVOID+151→150))&color(#000000){+950};&br;&color(#000001){+121};&br;&color(#000002){+36};&br;&color(#000003){+98};&br;&color(#000004){+83};&br;&color(#000005){+108};&br;&color(#000006){+38};&br;&color(#a0a0a7){+119};&br;&color(#000008){+150};&br;&color(#000009){+74};&br;&color(#00000a){+57};&br;&color(#00000b){+62};&br;&br;&color(#a0a0a0){+0};&br;&color(#a0a0a1){+0};&br;&color(#a0a0a2){+0};&br;&color(#a0a0a3){+0};&br;&color(#a0a0a4){+0};&br;&color(#a0a0a5){+0};|動物系ペット。一緒にいると癒されるとってもかわいいダックスフンド。人懐っこい性格で、誰からも愛されています。&br;[[台詞>PetSpeech#cocoa]]&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：？？&br;MP????&br;SP????&br;DEF(%)????&br;MDEF(%)????&br;&br;【入手法】&br;嘉陽愛子（avex）MaxiシングルCD「[[Hold on to love:http://www.amazon.co.jp/dp/B000BW80HC/]]」（2006/1/25発売）の購入特典として同封されるアイテムチケットで「幸運のクローバー」を手に入れ、シアター3にいる「アイコちゃんファン」と交換することで入手|

***バウバウ [#bow-bow]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/BauBau.jpg,nolink,128x128);|エクスプローラー|HP:400&br;ATK:46&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#a0a0a0){A.SPD:200};&br;&color(#a0a0a1){C.SPD:200};&br;&color(#a0a0a2){C.AVOID:6};&br;&color(#a0a0a3){RCV:100};&br;&color(#a0a0a4){M.RCV:1};&br;&color(#a0a0a5){S.RCV:0};|((4/8更新、ATK+139→138、DEF+113→112、M.DEF+57→56、S.HIT+121→120、L.HIT+53→52、S.AVOID+166→165、M.RST+65→64))&color(#f00000){+1800};&br;&color(#000001){+138};&br;&color(#000002){+45};&br;&color(#f00003){+123};&br;&color(#f00004){+90};&br;&color(#000005){+120};&br;&color(#000006){+52};&br;&color(#000001){+130};&br;&color(#000008){+165};&br;&color(#000009){+80};&br;&color(#00000a){+64};&br;&color(#00000b){+72};&br;&br;&color(#a0a0a0){+200};&br;&color(#a0a0a1){+200};&br;&color(#a0a0a2){+48};&br;&color(#a0a0a3){+100};&br;&color(#a0a0a4){+1};&br;&color(#a0a0a5){+100};|動物系ペット。バウの中からおとなしいものを選び、飼い慣らしたものです。&br;味方につければ心強い旅の仲間になります。&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り&br;MP50&br;SP80&br;DEF(%)14&br;MDEF(%)10&br;&br;【入手法】&br;クリムゾンバウから極めて稀にドロップ。|

***捨て犬バウ [#suteinu-bow]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/SuteInuBau.jpg,nolink,128x128);|エクスプローラー|HP:300&br;ATK:46&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#a0a0a0){左DEF:14};&br;&color(#a0a0a0){左MDEF:10};&br;&color(#a0a0a0){A.SPD:-};&br;&color(#a0a0a1){C.SPD:-};&br;&color(#a0a0a2){C.AVOID:-};&br;&color(#a0a0a3){RCV:100};&br;&color(#a0a0a4){M.RCV:1};&br;&color(#a0a0a5){S.RCV:0};|&color(#000001){+600};&br;&color(#000001){+138};&br;&color(#000002){+33};&br;&color(#000001){+100};&br;&color(#000004){+20};&br;&color(#000005){+110};&br;&color(#000006){+40};&br;&color(#000007){+117};&br;&color(#000008){+150};&br;&color(#000009){+72};&br;&color(#00000a){+54};&br;&color(#00000b){+64};&br;&br;&br;&br;&color(#a0a0a0){+0};&br;&color(#a0a0a1){+200};&br;&color(#a0a0a2){+44};&br;&color(#000003){+100};&br;&color(#a0a0a4){+6};&br;&color(#a0a0a5){+100};|動物系ペット。いざというときに人を信用していないため、&br;ＨＰが少なくなると逃亡するバウ。&br;転生上限回数が唯一15回までしかない。&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り&br;MP50&br;SP80&br;DEF(%)14&br;MDEF(%)10&br;&br;【入手法】&br;バウから稀にドロップ。 &br;&br;&color(#f00000){※07/10/12の上昇ステータス無し};&br;&br;【備考】&br;&color(red){装備すると誰でもスキル「戻れ!」を使える};|

***ミルキー [#milky]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/Milky.jpg,nolink,128x122);|エクスプローラー|HP:400&br;ATK:39&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#000001){C.AVOID:6};&br;&color(#000001){A.SPD:200};&br;&color(#000001){C.SPD:200};&br;&color(#000001){RCV:100};&br;&color(#000001){M.RCV:1};&br;&color(#000001){S.RCV:0};|&color(#000001){+950};&br;&color(#000001){+121};&br;&color(#000001){+36};&br;&color(#000001){+98};&br;&color(#000001){+83};&br;&color(#000001){+108};&br;&color(#000001){+38};&br;&color(#000001){+119};&br;&color(#000001){+150};&br;&color(#000001){+74};&br;&color(#000001){+57};&br;&color(#000001){+62};&br;&br;&color(#000001){+38};&br;&color(#000001){+200};&br;&color(#000001){+200};&br;&color(#000001){+100};&br;&color(#000001){+6};&br;&color(#000001){+100};|&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り　種別：動&br;MP50&br;SP80&br;DEF(%)14&br;MDEF(%)10&br;&br;【入手法】&br;ネットカフェ専用クエスト報酬（宝箱１５）|

***ミント [#mint]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|-|エクスプローラー|HP:400&br;ATK:39&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;A.SPD:200&br;C.SPD:200&br;C.AVOID:6&br;RCV:100&br;M.RCV:1&br;S.RCV:0|&color(#000001){+950};&br;&color(#000001){+121};&br;&color(#000001){+36};&br;&color(#000001){+98};&br;&color(#000001){+83};&br;&color(#000001){+108};&br;&color(#000001){+38};&br;&color(#000001){+119};&br;&color(#000001){+150};&br;&color(#000001){+74};&br;&color(#000001){+57};&br;&color(#000001){+62};&br;&br;+200&br;&color(#a0a0a1){+0};&br;+38&br;&color(#a0a0a3){+100};&br;&color(#a0a0a4){+0};&br;&color(#a0a0a5){+0};|&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：？？&br;MP????&br;SP????&br;DEF(%)????&br;MDEF(%)????&br;&br;【入手法】&br;ネットカフェ専用クエスト報酬（宝箱１５）&br;期間限定(2009/2/27～2009/3/27|

***ぶち [#buchi]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Normal/buchi.jpg,nolink,128x128);|エクスプローラー|HP:400&br;ATK:39&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#000001){A.SPD:200};&br;&color(#000001){C.SPD:200};&br;&color(#000001){C.AVOID:6};&br;&color(#000001){RCV:100};&br;&color(#000001){M.RCV:1};&br;&color(#000001){S.RCV:0};|&color(#000001){+950};&br;&color(#000001){+121};&br;&color(#000001){+36};&br;&color(#000001){+98};&br;&color(#000001){+83};&br;&color(#000001){+108};&br;&color(#000001){+38};&br;&color(#000001){+119};&br;&color(#000001){+150};&br;&color(#000001){+74};&br;&color(#000001){+57};&br;&color(#000001){+62};&br;&br;&color(#000001){+200};&br;&color(#000001){+200};&br;&color(#000001){+38};&br;&color(#000001){+100};&br;&color(#000001){+6};&br;&color(#000001){+100};|&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：？？&br;MP????&br;SP????&br;DEF(%)????&br;MDEF(%)????&br;&br;【入手法】&br;ネットカフェ専用クエスト報酬（宝箱１５）&br;期間限定(2009/3/27～2009/4/24)&br;ステータスはミルキーのコピーなんで誰か修正願います|

***くろみつさぶろう [#kuromitu-sabulo]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Normal/kuromitusaburou.jpg,nolink,128x124);|エクスプローラー|HP:400&br;ATK:42&br;M.ATK:11&br;DEF:32&br;M.DEF:10&br;S.HIT:35&br;L.HIT:12&br;M.HIT:39&br;S.AVOID:50&br;L.AVOID:24&br;M.RST:18&br;CRITICAL:20&br;&br;&color(#a0a0a0){A.SPD:-};&br;&color(#a0a0a1){C.SPD:-};&br;&color(#a0a0a2){C.AVOID:-};&br;&color(#000001){RCV:100};&br;&color(#a0a0a4){M.RCV:-};&br;&color(#a0a0a5){S.RCV:-};|&color(#000001){+2150};&br;&color(#000001){+126};&br;&color(#000001){+33};&br;&color(#000001){+140};&br;&color(#000001){+120};&br;&color(#000001){+110};&br;&color(#000001){+40};&br;&color(#000001){+117};&br;&color(#000001){+150};&br;&color(#000001){+72};&br;&color(#000001){+54};&br;&color(#000001){+64};&br;&br;&color(#a0a0a8){+0};&br;&color(#a0a0a9){+0};&br;&color(#a0a0a0){+0};&br;&color(#000001){+100};&br;&color(#a0a0a2){+0};&br;&color(#a0a0a3){+0};|柴犬三兄弟の甘えん坊な末っ子&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：？？&br;MP????&br;SP????&br;DEF(%)????&br;MDEF(%)????&br;&br;【入手法】&br;ECOくじ「さんぽ日和」|

***けるべろす [#Kerberos]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Normal/kerberos.jpg,nolink,128x124);|エクスプローラー|HP:320&br;ATK:49&br;M.ATK:48&br;DEF:40&br;M.DEF:18&br;S.HIT:46&br;L.HIT:24&br;M.HIT:13&br;S.AVOID:32&br;L.AVOID:15&br;M.RST:14&br;CRITICAL:25&br;&br;&color(#000000){A.SPD:180};&br;&color(#000000){C.SPD:130};&br;&color(#000000){C.AVOID:4};&br;&color(#000000){RCV:120};&br;&color(#000000){M.RCV:1};&br;&color(#000000){S.RCV:0};|&color(#000001){+1500};&br;&color(#000001){+196};&br;&color(#000001){+129};&br;&color(#000001){+111};&br;&color(#000001){+54};&br;&color(#000001){+129};&br;&color(#000001){+48};&br;&color(#000001){+39};&br;&color(#000001){+84};&br;&color(#000001){+45};&br;&color(#000001){+28};&br;&color(#000001){+63};&br;&br;&color(#a0a0a0){+0};&br;&color(#a0a0a1){+0};&br;&color(#a0a0a2){+0};&br;&color(#000009){+120};&br;&color(#a0a0a4){+0};&br;&color(#a0a0a5){+0};|見た目は可愛らしいが番犬としても優秀&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：突き&br;MP:50&br;SP:80&br;DEF(%):25&br;MDEF(%):10&br;&br;【使用スキル】&br;ファングアタック&br;遠吠え&br;コンセントレート&br;クリティカル&br;&br;【入手法】&br;ECOくじ「デビルズハロウィン」|

***白狼 [#white-wolf]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/Hakurou.jpg,nolink,128x128);|ストライカー|HP:460&br;ATK:55&br;M.ATK:41&br;DEF:30&br;M.DEF:34&br;S.HIT:47&br;L.HIT:15&br;M.HIT:43&br;S.AVOID:52&br;L.AVOID:21&br;M.RST:30&br;CRITICAL:24&br;&br;&color(#a0a0a0){左DEF:24};&br;&color(#a0a0a0){左MDEF:29};&br;&color(#000000){A.SPD:200};&br;&color(#000001){C.SPD:200};&br;&color(#000000){C.AVOID:10};&br;&color(#000003){RCV:100};&br;&color(#000004){M.RCV:1};&br;&color(#000005){S.RCV:0};|((4/14更新。ATK:+173→172、DEF:+92→90、L.HIT:+47→45、S.AVOID:+157→156))&color(#f00000){+1820};&br;&color(#000001){+172};&br;&color(#000002){+131};&br;&color(#f00003){+125};&br;&color(#f00004){+81};&br;&color(#000005){+141};&br;&color(#000006){+45};&br;&color(#000007){+129};&br;&color(#000008){+156};&br;&color(#000009){+63};&br;&color(#00000a){+90};&br;&color(#00000b){+72};&br;&br;&br;&br;&color(#000000){+200};&br;&color(#000001){+200};&br;&color(#000002){+20};&br;&color(#000003){+100};&br;&color(#000004){+9};&br;&color(#000005){+100};|動物系ペット。白い毛皮が美しい孤高なる狼です。ふさふさのしっぽが特徴的です。複数の対象に効果のある攻撃や補助スキルが得意です。&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り&br;MP50&br;SP80&br;DEF(%)24&br;MDEF(%)29&br;&br;【入手法】&br;1.ホワイトファングが稀にドロップ&br;2.[[レディ・パメラの里親イベント>Quest/Acropolis#xa54584f]]|

***金狼 [#gold-wolf]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/Kinrou.jpg,nolink,128x128);|ストライカー|HP:460&br;ATK:80&br;M.ATK:50&br;DEF:45&br;M.DEF:38&br;S.HIT:70&br;L.HIT:20&br;M.HIT:56&br;S.AVOID:74&br;L.AVOID:31&br;M.RST:45&br;CRITICAL:36&br;&br;&color(#000000){A.SPD:200};&br;&color(#000000){C.SPD:200};&br;&color(#000000){C.AVOID:10};&br;&color(#000000){RCV:100};&br;&color(#000000){M.RCV:1};&br;&color(#000000){S.RCV:0};|&color(#f00000){+1940};&br;&color(#000000){+176};&br;&color(#000000){+131};&br;&color(#f00000){+130};&br;&color(#f00000){+82};&br;&color(#000000){+141};&br;&color(#000000){+45};&br;&color(#000000){+129};&br;&color(#000000){+156};&br;&color(#000000){+63};&br;&color(#000000){+90};&br;&color(#000000){+72};&br;&br;&color(#000000){+200};&br;&color(#000000){+200};&br;&color(#000000){+24};&br;&color(#000000){+100};&br;&color(#000000){+9};&br;&color(#000000){+100};|動物系ペット。白狼のチェンジ後です。動物系ペットの中では攻撃力・攻撃速度ともにトップクラスで、敵の注意を自身にひきつけつつ強力な範囲攻撃で殲滅する、攻撃に特化した心強いペットです。&br;&br;【ユニオン時】&br;系統：犬系　攻撃タイプ：斬り&br;MP50&br;SP80&br;DEF(%)28&br;MDEF(%)32&br;&br;【使用スキル】&br;レイジアバウト：自分を中心とした3*3の範囲内に、倍率約300％の範囲物理攻撃&br;エンミティーロア：金狼の周囲1マスに居るMOBのターゲットを金狼自身に引きつける&br;グリッターボディ：金狼自身のDEF・MDEFを一時的に上昇させる&br;&br;【入手法】&br;1回以上転生した白狼を装備した状態でレディ・パメラ（東アクロニア海岸）に話しかける。&br;アーチャー系の場合は転生していなくてもいい。|

**鳥系ペット [#bird-group]
***ロック鳥 [#lock-bird]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_info/eco/pet/LockChou.jpg,nolink,128x128);|ストライカー|HP:280&br;ATK:50&br;M.ATK:28&br;DEF:28&br;M.DEF:23&br;S.HIT:30&br;L.HIT:88&br;M.HIT:30&br;S.AVOID:60&br;L.AVOID:48&br;M.RST:19&br;CRITICAL:28&br;&br;&color(#a0a0a0){左DEF:19};&br;&color(#a0a0a0){左MDEF:15};&br;&color(#a0a0a0){A.SPD:200};&br;&color(#a0a0a1){C.SPD:-};&br;&color(#a0a0a2){C.AVOID:10};&br;&color(#a0a0a3){RCV:100};&br;&color(#a0a0a4){M.RCV:-};&br;&color(#a0a0a5){S.RCV:-};|((4/7修正。ATK:+166→165、DEF:+72→70、S.HIT:+92→90、L.HIT+265→264、S.AVOID:+181→180))&color(#f00000){+1870};&br;&color(#000001){+165};&br;&color(#000002){+90};&br;&color(#f00003){+117};&br;&color(#f00004){+97};&br;&color(#000005){+90};&br;&color(#000000){+264};&br;&color(#000007){+90};&br;&color(#000008){+180};&br;&color(#000000){+144};&br;&color(#000000){+57};&br;&color(#00000b){+84};&br;&br;&br;&br;&color(#a0a0a0){+200};&br;&color(#a0a0a1){+200};&br;&color(#a0a0a2){+30};&br;&color(#a0a0a3){+100};&br;&color(#a0a0a4){+0};&br;&color(#a0a0a5){+0};|動物系ペット。鋭い眼光が象徴しているようにあまり人になつかない珍しい鳥です。対象の手元を一定時間狂わせるスキルなどで戦闘をサポートしてくれます。&br;&br;【入手法】&br;1.サンダーバード・ナイトストークが極めて稀にドロップ&br;2.[[レディ・パメラの里親イベント>Quest/Acropolis#xa54584f]]&br;3.エレキテルラボの景品(3000P)|

***ロック鳥(へヴィ) [#lock-bird2]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
